3850	260
382	261
563	262
3099	263
3366	264
3981	265
5279	266
89	267
2567	268
846	269
1090	270
2963	271
4032	272
4187	273
2737	274
topic_7	275
4597	276
4861	277
66	278
4486	279
4512	280
1162	281
1882	282
1915	283
4007	284
598	285
4000	286
3757	287
152	288
1389	289
2267	290
3410	291
2402	292
1046	293
835	294
4079	295
2794	296
3275	297
590	298
2695	299
3861	300
2306	301
1859	302
4517	303
119	304
1945	305
3038	306
3886	307
4495	308
5073	309
1382	310
3774	311
1153	312
4277	313
4928	314
3845	315
3802	316
425	317
3076	318
2578	319
4308	320
2818	321
4173	322
720	323
3972	324
2511	325
870	326
421	327
230	328
3280	329
3601	330
4935	331
2381	332
866	333
2944	334
3581	335
4382	336
3434	337
3788	338
3660	339
3443	340
2211	341
669	342
916	343
1200	344
2266	345
4592	346
3027	347
4345	348
211	349
1808	350
3946	351
4653	352
3723	353
2200	354
1904	355
3644	356
3720	357
929	358
2537	359
3664	360
4065	361
3460	362
3755	363
1418	364
2639	365
3451	366
4498	367
3220	368
1942	369
367	370
580	371
2700	372
910	373
4468	374
2081	375
4613	376
2003	377
1500	378
437	379
2686	380
1762	381
3908	382
611	383
5128	384
2045	385
5135	386
1742	387
1459	388
640	389
540	390
5112	391
2599	392
709	393
418	394
2713	395
3516	396
4554	397
395	398
1089	399
898	400
3610	401
4895	402
4958	403
1226	404
2037	405
1477	406
4276	407
3104	408
4630	409
2827	410
1849	411
3200	412
1837	413
3037	414
3895	415
946	416
1274	417
721	418
4561	419
4265	420
2154	421
4899	422
738	423
3859	424
4213	425
2889	426
3151	427
4543	428
4820	429
3382	430
3428	431
583	432
1134	433
2717	434
1198	435
3207	436
1985	437
2363	438
2419	439
4850	440
2394	441
1741	442
1264	443
3479	444
261	445
2157	446
3506	447
2479	448
3173	449
736	450
763	451
1940	452
920	453
3737	454
847	455
1531	456
2994	457
4522	458
296	459
862	460
109	461
408	462
4718	463
4040	464
2232	465
1453	466
4128	467
1655	468
877	469
4166	470
4819	471
2894	472
1548	473
533	474
1963	475
3463	476
2379	477
1873	478
3409	479
670	480
2824	481
354	482
2918	483
1489	484
4217	485
2935	486
2748	487
2650	488
topic_3	489
2169	490
935	491
4480	492
3298	493
4054	494
4685	495
564	496
900	497
2118	498
695	499
3840	500
3064	501
4665	502
2440	503
1823	504
4061	505
4986	506
631	507
175	508
2439	509
5059	510
237	511
3611	512
1586	513
1148	514
57	515
1993	516
1504	517
2418	518
4181	519
258	520
2582	521
4159	522
4574	523
5076	524
5090	525
2683	526
358	527
1943	528
3986	529
1506	530
632	531
3049	532
3379	533
1997	534
4447	535
2465	536
412	537
3373	538
4227	539
2778	540
3838	541
2080	542
5162	543
3875	544
4178	545
1841	546
2313	547
3109	548
330	549
3700	550
3129	551
4641	552
4084	553
4913	554
4488	555
1039	556
2224	557
4501	558
68	559
4856	560
3167	561
1040	562
3915	563
1634	564
3103	565
2793	566
4967	567
2871	568
4603	569
3282	570
3291	571
3738	572
3425	573
610	574
5105	575
1447	576
4725	577
4587	578
4834	579
2548	580
1602	581
3893	582
1919	583
3618	584
4648	585
2029	586
1826	587
4404	588
633	589
782	590
73	591
1969	592
4566	593
4067	594
1625	595
800	596
3560	597
1037	598
2854	599
1003	600
5285	601
3911	602
4560	603
5173	604
4753	605
2129	606
4758	607
99	608
2336	609
593	610
732	611
1846	612
3450	613
739	614
3353	615
4270	616
1860	617
2817	618
2461	619
409	620
1002	621
3210	622
5214	623
639	624
2740	625
116	626
2598	627
4937	628
3713	629
4279	630
1508	631
2760	632
2171	633
947	634
497	635
1974	636
3883	637
3899	638
4485	639
352	640
3184	641
4107	642
4225	643
4810	644
1211	645
1842	646
325	647
2806	648
4171	649
2990	650
592	651
1104	652
2099	653
1304	654
547	655
1204	656
1996	657
269	658
4384	659
1949	660
4100	661
5270	662
1981	663
3024	664
2553	665
398	666
4634	667
55	668
5054	669
4924	670
1316	671
4183	672
3222	673
635	674
3401	675
1554	676
537	677
1499	678
1168	679
3393	680
1008	681
271	682
2072	683
2863	684
3075	685
3277	686
1010	687
3612	688
746	689
2100	690
3178	691
1166	692
417	693
1871	694
567	695
3087	696
1398	697
1595	698
2061	699
4257	700
2242	701
2247	702
3218	703
4150	704
4751	705
4058	706
1245	707
2105	708
4593	709
3882	710
4467	711
1563	712
680	713
3555	714
1133	715
614	716
3758	717
375	718
2176	719
3923	720
2092	721
5238	722
3254	723
1960	724
1234	725
1417	726
6	727
18	728
3239	729
1276	730
2104	731
162	732
3191	733
875	734
2431	735
1338	736
291	737
2413	738
792	739
2444	740
4458	741
356	742
3847	743
996	744
4198	745
5142	746
405	747
4556	748
627	749
3041	750
4858	751
4519	752
2792	753
515	754
3114	755
4236	756
3213	757
2923	758
4491	759
1645	760
1550	761
2642	762
1773	763
2997	764
3130	765
4930	766
930	767
1458	768
3135	769
3342	770
4151	771
4581	772
402	773
4615	774
2977	775
1643	776
3003	777
3230	778
4572	779
1737	780
4476	781
2922	782
283	783
3367	784
4411	785
1856	786
3059	787
4558	788
1312	789
1440	790
1183	791
4744	792
2351	793
1722	794
5061	795
671	796
3731	797
3884	798
3223	799
4493	800
4284	801
4607	802
2730	803
3012	804
4847	805
4929	806
5180	807
341	808
2835	809
2948	810
4917	811
1373	812
4697	813
2316	814
2544	815
3332	816
5197	817
3648	818
3446	819
3813	820
4356	821
4487	822
1844	823
3719	824
3742	825
4922	826
2328	827
1081	828
1407	829
904	830
4357	831
235	832
5143	833
4575	834
1633	835
1922	836
264	837
3160	838
4148	839
195	840
4294	841
5265	842
4569	843
4995	844
5045	845
3811	846
2193	847
5262	848
4756	849
2972	850
4280	851
2638	852
4371	853
3110	854
420	855
1495	856
2189	857
1802	858
4841	859
5099	860
1319	861
4759	862
5240	863
5184	864
1876	865
4419	866
3777	867
3853	868
543	869
72	870
2114	871
2829	872
4056	873
1727	874
1930	875
1175	876
3000	877
1220	878
1388	879
2010	880
1753	881
3874	882
2217	883
3846	884
3113	885
813	886
3026	887
3166	888
4185	889
topic_14	890
4385	891
2961	892
4822	893
1497	894
1777	895
1571	896
3490	897
2390	898
4194	899
4969	900
3426	901
284	902
4332	903
4643	904
1419	905
4788	906
4418	907
4527	908
345	909
5176	910
1877	911
1834	912
2031	913
110	914
15	915
1487	916
3140	917
2804	918
5108	919
924	920
5166	921
3234	922
4539	923
4459	924
474	925
4060	926
4167	927
1014	928
4679	929
250	930
98	931
2607	932
4921	933
529	934
742	935
1764	936
1682	937
576	938
1665	939
4722	940
108	941
4035	942
2543	943
1689	944
202	945
4621	946
2742	947
4369	948
2	949
884	950
4249	951
4614	952
865	953
4081	954
4636	955
2678	956
2676	957
3147	958
4551	959
3391	960
5012	961
3050	962
1032	963
1266	964
3842	965
3997	966
820	967
1250	968
4247	969
4111	970
3638	971
3491	972
164	973
4477	974
5266	975
4322	976
2007	977
307	978
3172	979
301	980
1785	981
3383	982
3974	983
1676	984
594	985
2651	986
2681	987
2874	988
3754	989
4355	990
1361	991
1042	992
954	993
2729	994
3199	995
4568	996
1651	997
2865	998
45	999
3865	1000
1898	1001
3018	1002
5030	1003
3817	1004
2417	1005
2487	1006
3622	1007
4216	1008
5183	1009
4440	1010
1916	1011
1708	1012
4787	1013
3486	1014
440	1015
3727	1016
2111	1017
4220	1018
1624	1019
4174	1020
4291	1021
41	1022
974	1023
2234	1024
1884	1025
4413	1026
4421	1027
3170	1028
532	1029
2703	1030
5001	1031
4954	1032
3475	1033
4020	1034
5074	1035
1129	1036
2297	1037
4327	1038
4017	1039
2332	1040
3800	1041
2255	1042
4301	1043
3231	1044
811	1045
1247	1046
126	1047
285	1048
3623	1049
4836	1050
4283	1051
1041	1052
3464	1053
2241	1054
4396	1055
982	1056
925	1057
1227	1058
4120	1059
5284	1060
5242	1061
2484	1062
3635	1063
106	1064
2284	1065
1182	1066
3476	1067
3101	1068
3567	1069
1288	1070
2252	1071
3163	1072
4985	1073
1354	1074
3136	1075
193	1076
2539	1077
1461	1078
3249	1079
1750	1080
4811	1081
4515	1082
2002	1083
4955	1084
3431	1085
2160	1086
2305	1087
148	1088
2936	1089
5245	1090
809	1091
5122	1092
1889	1093
3242	1094
955	1095
3771	1096
1686	1097
4755	1098
1648	1099
2005	1100
4304	1101
760	1102
2337	1103
28	1104
5126	1105
4978	1106
776	1107
3704	1108
3770	1109
3916	1110
1787	1111
3193	1112
831	1113
5212	1114
2546	1115
3538	1116
5036	1117
772	1118
3406	1119
1062	1120
3449	1121
3805	1122
3462	1123
2194	1124
1911	1125
4145	1126
2025	1127
3296	1128
4760	1129
3408	1130
1684	1131
3053	1132
3931	1133
3820	1134
2122	1135
4206	1136
1986	1137
3522	1138
4588	1139
1190	1140
2893	1141
546	1142
2068	1143
3729	1144
3903	1145
3515	1146
2661	1147
3599	1148
1816	1149
678	1150
2555	1151
806	1152
1525	1153
94	1154
3967	1155
1868	1156
1790	1157
4874	1158
4564	1159
253	1160
373	1161
765	1162
5182	1163
2097	1164
978	1165
299	1166
77	1167
4481	1168
3773	1169
1192	1170
4915	1171
1462	1172
1265	1173
1553	1174
2693	1175
3892	1176
2153	1177
36	1178
3360	1179
4663	1180
4005	1181
3671	1182
3681	1183
1420	1184
3272	1185
448	1186
1718	1187
504	1188
1569	1189
4605	1190
4262	1191
4451	1192
867	1193
993	1194
4429	1195
5044	1196
3496	1197
1156	1198
990	1199
3217	1200
1080	1201
2185	1202
4350	1203
5194	1204
578	1205
3427	1206
64	1207
4708	1208
4770	1209
1416	1210
4602	1211
1891	1212
660	1213
4682	1214
2219	1215
4250	1216
752	1217
2530	1218
1036	1219
3619	1220
3128	1221
3832	1222
4431	1223
4585	1224
4331	1225
3876	1226
4132	1227
2432	1228
438	1229
1657	1230
3092	1231
4503	1232
4200	1233
3051	1234
1216	1235
4533	1236
76	1237
5234	1238
4776	1239
1435	1240
3374	1241
4344	1242
3956	1243
5277	1244
1935	1245
1082	1246
3602	1247
4571	1248
3009	1249
442	1250
3909	1251
2050	1252
5147	1253
4809	1254
355	1255
4027	1256
322	1257
1869	1258
4201	1259
3188	1260
972	1261
4453	1262
3183	1263
784	1264
458	1265
1372	1266
2076	1267
4635	1268
3594	1269
950	1270
4884	1271
The_Undertaker	1272
4823	1273
1244	1274
868	1275
3512	1276
4237	1277
4739	1278
1219	1279
4897	1280
1075	1281
1925	1282
735	1283
3891	1284
2660	1285
1423	1286
3030	1287
525	1288
1526	1289
305	1290
3058	1291
2570	1292
1621	1293
2876	1294
441	1295
2714	1296
1629	1297
3701	1298
360	1299
2772	1300
1688	1301
5226	1302
2270	1303
2761	1304
749	1305
472	1306
1087	1307
659	1308
4668	1309
1158	1310
2907	1311
4233	1312
4782	1313
3550	1314
1580	1315
3035	1316
4553	1317
3912	1318
2078	1319
2367	1320
1517	1321
1870	1322
3836	1323
4907	1324
1310	1325
3204	1326
973	1327
4125	1328
2929	1329
229	1330
1172	1331
3459	1332
2366	1333
4851	1334
5250	1335
1001	1336
836	1337
168	1338
526	1339
2668	1340
3872	1341
3015	1342
1612	1343
2389	1344
4401	1345
4835	1346
4717	1347
3650	1348
436	1349
39	1350
3238	1351
2654	1352
2315	1353
2087	1354
1772	1355
topic_2	1356
1413	1357
1422	1358
552	1359
2051	1360
3752	1361
2583	1362
4544	1363
3640	1364
569	1365
3951	1366
1983	1367
5106	1368
1348	1369
4984	1370
1015	1371
4363	1372
4484	1373
3265	1374
4655	1375
5179	1376
5175	1377
1547	1378
221	1379
3455	1380
560	1381
2269	1382
2765	1383
980	1384
2982	1385
3624	1386
3580	1387
1781	1388
3526	1389
1667	1390
3854	1391
1472	1392
871	1393
1944	1394
3724	1395
3569	1396
1853	1397
747	1398
1637	1399
2290	1400
4033	1401
4450	1402
1205	1403
4801	1404
4215	1405
1294	1406
4886	1407
1714	1408
1977	1409
3074	1410
4973	1411
5241	1412
4319	1413
1907	1414
3668	1415
4391	1416
1519	1417
2516	1418
1479	1419
4354	1420
2753	1421
679	1422
5020	1423
970	1424
Survivalism	1425
1524	1426
4066	1427
4507	1428
2657	1429
5009	1430
2885	1431
3337	1432
1606	1433
1659	1434
4049	1435
5164	1436
4590	1437
290	1438
4285	1439
2732	1440
2754	1441
3377	1442
3437	1443
4041	1444
2057	1445
1231	1446
2545	1447
3544	1448
1642	1449
2910	1450
1513	1451
2895	1452
2576	1453
62	1454
4761	1455
3307	1456
2762	1457
1052	1458
3418	1459
4358	1460
634	1461
4546	1462
1136	1463
5070	1464
5038	1465
3639	1466
1375	1467
3511	1468
3314	1469
518	1470
4579	1471
1184	1472
374	1473
25	1474
1072	1475
4509	1476
3585	1477
1794	1478
2590	1479
4931	1480
4745	1481
1400	1482
2356	1483
1829	1484
4427	1485
4689	1486
1890	1487
545	1488
4869	1489
4981	1490
2735	1491
4393	1492
708	1493
3982	1494
2039	1495
2246	1496
3725	1497
1778	1498
1144	1499
4778	1500
3061	1501
2849	1502
188	1503
663	1504
1258	1505
3445	1506
1824	1507
4014	1508
4432	1509
2468	1510
3212	1511
4843	1512
4997	1513
1557	1514
3964	1515
3936	1516
1562	1517
1197	1518
957	1519
3165	1520
2119	1521
4754	1522
1208	1523
3369	1524
4109	1525
2623	1526
3969	1527
4409	1528
1350	1529
220	1530
2107	1531
3748	1532
1085	1533
2396	1534
2384	1535
4677	1536
1848	1537
5062	1538
4628	1539
2625	1540
4438	1541
422	1542
740	1543
550	1544
2077	1545
4037	1546
2632	1547
986	1548
333	1549
2491	1550
1770	1551
3572	1552
3698	1553
991	1554
3763	1555
604	1556
1987	1557
1475	1558
1123	1559
1793	1560
3392	1561
4953	1562
4272	1563
2636	1564
3605	1565
2617	1566
3194	1567
4114	1568
3632	1569
5042	1570
4112	1571
2702	1572
4933	1573
222	1574
2392	1575
4747	1576
5004	1577
135	1578
1740	1579
3918	1580
741	1581
4310	1582
1424	1583
2869	1584
2573	1585
201	1586
2802	1587
4545	1588
1399	1589
1845	1590
1284	1591
3299	1592
3824	1593
2839	1594
936	1595
1386	1596
2235	1597
3904	1598
2656	1599
3952	1600
2471	1601
2123	1602
85	1603
3214	1604
4729	1605
2162	1606
2580	1607
4168	1608
3514	1609
3244	1610
1023	1611
3480	1612
3670	1613
4691	1614
1066	1615
1236	1616
2498	1617
2957	1618
282	1619
2095	1620
4050	1621
492	1622
985	1623
1596	1624
2144	1625
4121	1626
2600	1627
4707	1628
2524	1629
505	1630
4894	1631
2485	1632
125	1633
4686	1634
1444	1635
5280	1636
3424	1637
5043	1638
3691	1639
999	1640
3133	1641
4670	1642
3442	1643
4457	1644
3657	1645
287	1646
718	1647
2074	1648
2032	1649
2319	1650
3822	1651
3953	1652
797	1653
3818	1654
4370	1655
4618	1656
2477	1657
3860	1658
2382	1659
2343	1660
1177	1661
783	1662
2256	1663
3686	1664
3407	1665
2813	1666
5230	1667
1402	1668
2055	1669
568	1670
2027	1671
2796	1672
3792	1673
4012	1674
2931	1675
1213	1676
1465	1677
5235	1678
787	1679
2712	1680
1111	1681
1828	1682
2719	1683
1163	1684
878	1685
4538	1686
1193	1687
5000	1688
4514	1689
3699	1690
2774	1691
3983	1692
4305	1693
2495	1694
4446	1695
4999	1696
4023	1697
3439	1698
1311	1699
255	1700
1908	1701
4338	1702
4186	1703
3722	1704
4794	1705
2685	1706
2927	1707
2279	1708
3440	1709
430	1710
2442	1711
728	1712
1990	1713
1097	1714
2494	1715
2816	1716
5127	1717
1181	1718
2549	1719
225	1720
1289	1721
5077	1722
4182	1723
1189	1724
1393	1725
2853	1726
3935	1727
1632	1728
5069	1729
4153	1730
151	1731
754	1732
4793	1733
388	1734
5120	1735
4908	1736
3278	1737
612	1738
1796	1739
2875	1740
4975	1741
2734	1742
4831	1743
2133	1744
3827	1745
2996	1746
1076	1747
3513	1748
1295	1749
5163	1750
3787	1751
123	1752
160	1753
1698	1754
3977	1755
3045	1756
1154	1757
3372	1758
2483	1759
3728	1760
4286	1761
4785	1762
1805	1763
1027	1764
2585	1765
2475	1766
2274	1767
5087	1768
461	1769
4423	1770
692	1771
169	1772
2789	1773
498	1774
1025	1775
5003	1776
3603	1777
4991	1778
2591	1779
1241	1780
4445	1781
4713	1782
1353	1783
2149	1784
4612	1785
1473	1786
764	1787
4957	1788
3924	1789
5096	1790
534	1791
3320	1792
556	1793
3733	1794
1063	1795
677	1796
4821	1797
1671	1798
3631	1799
80	1800
2168	1801
2727	1802
3279	1803
3423	1804
2448	1805
694	1806
500	1807
90	1808
4577	1809
2899	1810
4105	1811
2000	1812
2941	1813
1522	1814
4441	1815
2333	1816
1886	1817
1879	1818
4229	1819
1850	1820
416	1821
2254	1822
1928	1823
465	1824
535	1825
381	1826
4888	1827
1567	1828
5140	1829
2423	1830
577	1831
485	1832
5273	1833
854	1834
11	1835
4046	1836
3062	1837
2574	1838
1991	1839
1613	1840
4126	1841
3627	1842
1549	1843
2803	1844
3363	1845
3655	1846
2527	1847
4337	1848
4632	1849
5149	1850
279	1851
2259	1852
4340	1853
3225	1854
4805	1855
185	1856
542	1857
2066	1858
5154	1859
4808	1860
2296	1861
3388	1862
932	1863
2903	1864
1912	1865
2208	1866
1581	1867
2535	1868
2596	1869
685	1870
1343	1871
111	1872
387	1873
3334	1874
1494	1875
1149	1876
3976	1877
822	1878
690	1879
688	1880
803	1881
557	1882
1641	1883
1203	1884
4299	1885
3495	1886
3472	1887
2294	1888
1696	1889
4057	1890
4232	1891
71	1892
364	1893
4246	1894
3793	1895
4520	1896
914	1897
872	1898
3180	1899
5198	1900
2680	1901
2791	1902
178	1903
2008	1904
3751	1905
4774	1906
562	1907
3040	1908
2195	1909
3984	1910
4658	1911
4214	1912
1196	1913
2318	1914
3919	1915
4829	1916
5041	1917
3870	1918
3348	1919
3968	1920
1278	1921
3152	1922
2720	1923
1455	1924
1608	1925
1832	1926
2369	1927
4104	1928
2063	1929
2371	1930
4639	1931
2124	1932
182	1933
2409	1934
1065	1935
2455	1936
3990	1937
2892	1938
1976	1939
3020	1940
2466	1941
4842	1942
507	1943
1178	1944
2457	1945
2575	1946
1463	1947
4149	1948
2215	1949
2089	1950
2547	1951
4878	1952
2949	1953
4271	1954
3591	1955
828	1956
4028	1957
3988	1958
190	1959
848	1960
4813	1961
5085	1962
70	1963
2299	1964
2046	1965
3524	1966
2962	1967
489	1968
5155	1969
4021	1970
2921	1971
5160	1972
1077	1973
4504	1974
2067	1975
3441	1976
1253	1977
145	1978
1242	1979
2887	1980
1958	1981
4300	1982
452	1983
3132	1984
3285	1985
2746	1986
3551	1987
4209	1988
2012	1989
1195	1990
1390	1991
1160	1992
1441	1993
4408	1994
894	1995
5095	1996
3331	1997
4712	1998
2811	1999
2022	2000
2338	2001
4086	2002
4038	2003
4654	2004
4798	2005
2354	2006
4410	2007
112	2008
2908	2009
3505	2010
1092	2011
3765	2012
5132	2013
1537	2014
899	2015
1384	2016
1454	2017
81	2018
4281	2019
4347	2020
288	2021
4694	2022
1140	2023
1143	2024
2401	2025
1240	2026
1408	2027
4637	2028
5113	2029
205	2030
1789	2031
4353	2032
616	2033
1661	2034
4683	2035
1378	2036
1341	2037
1555	2038
3057	2039
251	2040
1287	2041
3829	2042
4197	2043
2873	2044
1540	2045
2064	2046
1866	2047
4906	2048
4876	2049
4964	2050
3411	2051
5177	2052
1139	2053
909	2054
232	2055
4877	2056
43	2057
888	2058
4379	2059
2486	2060
4766	2061
650	2062
2282	2063
919	2064
1768	2065
3203	2066
3744	2067
4412	2068
2708	2069
463	2070
3667	2071
2451	2072
4359	2073
1599	2074
3333	2075
960	2076
4234	2077
2984	2078
293	2079
4461	2080
4980	2081
233	2082
1672	2083
5274	2084
3901	2085
3284	2086
2291	2087
3869	2088
2436	2089
3494	2090
2324	2091
2726	2092
2058	2093
779	2094
3734	2095
3843	2096
1331	2097
861	2098
2562	2099
4433	2100
864	2101
842	2102
3448	2103
4072	2104
2805	2105
3315	2106
2150	2107
1012	2108
2925	2109
246	2110
1345	2111
3469	2112
4244	2113
2156	2114
1604	2115
5026	2116
1959	2117
4642	2118
3107	2119
5084	2120
2786	2121
896	2122
2128	2123
2868	2124
2146	2125
1340	2126
2662	2127
158	2128
1803	2129
4011	2130
2127	2131
1749	2132
topic_5	2133
3563	2134
780	2135
3182	2136
3082	2137
196	2138
4521	2139
3069	2140
2634	2141
170	2142
1701	2143
1202	2144
684	2145
3696	2146
84	2147
952	2148
1169	2149
2445	2150
2836	2151
5239	2152
3596	2153
4987	2154
3991	2155
4524	2156
3669	2157
1579	2158
3608	2159
4117	2160
2240	2161
3509	2162
1446	2163
922	2164
2109	2165
4773	2166
5081	2167
1053	2168
4799	2169
4889	2170
1038	2171
4207	2172
2023	2173
topic_0	2174
2937	2175
3552	2176
3328	2177
1249	2178
915	2179
3312	2180
5130	2181
314	2182
3454	2183
623	2184
1649	2185
3259	2186
3849	2187
643	2188
2992	2189
2512	2190
4475	2191
1545	2192
1931	2193
769	2194
902	2195
4306	2196
4948	2197
4196	2198
4674	2199
4591	2200
1125	2201
2453	2202
816	2203
2395	2204
4866	2205
4896	2206
5206	2207
1300	2208
450	2209
topic_12	2210
1646	2211
5153	2212
2646	2213
1464	2214
4191	2215
2408	2216
3743	2217
2945	2218
3666	2219
4528	2220
3741	2221
491	2222
1029	2223
4994	2224
5256	2225
4006	2226
4942	2227
5136	2228
1783	2229
272	2230
2187	2231
4154	2232
2276	2233
3237	2234
1822	2235
1261	2236
2837	2237
1381	2238
2159	2239
3721	2240
4146	2241
2496	2242
851	2243
3412	2244
1383	2245
1303	2246
5040	2247
1480	2248
4131	2249
3825	2250
4864	2251
4316	2252
443	2253
38	2254
1279	2255
1950	2256
3939	2257
4013	2258
879	2259
277	2260
1695	2261
3995	2262
4034	2263
5210	2264
199	2265
3389	2266
1302	2267
1102	2268
3007	2269
3955	2270
4399	2271
1130	2272
5282	2273
1214	2274
2888	2275
4506	2276
5097	2277
2976	2278
3093	2279
459	2280
3117	2281
1967	2282
1217	2283
1784	2284
1863	2285
2958	2286
2170	2287
1325	2288
385	2289
4909	2290
4832	2291
4541	2292
276	2293
4804	2294
603	2295
1243	2296
1058	2297
1083	2298
1033	2299
3376	2300
1442	2301
4031	2302
1280	2303
3149	2304
2609	2305
1924	2306
392	2307
2344	2308
4228	2309
1939	2310
4772	2311
2317	2312
602	2313
topic_6	2314
3489	2315
48	2316
2006	2317
2711	2318
5158	2319
335	2320
1224	2321
147	2322
1157	2323
252	2324
2040	2325
4726	2326
3375	2327
1401	2328
26	2329
3466	2330
1936	2331
3898	2332
1118	2333
1391	2334
658	2335
1443	2336
4469	2337
2151	2338
4015	2339
3702	2340
4880	2341
1432	2342
1006	2343
3801	2344
265	2345
513	2346
724	2347
1956	2348
4749	2349
5094	2350
625	2351
3966	2352
2745	2353
2488	2354
1490	2355
1510	2356
5233	2357
1921	2358
3227	2359
1502	2360
247	2361
2307	2362
3161	2363
1095	2364
3902	2365
4123	2366
481	2367
3	2368
1450	2369
795	2370
2167	2371
4542	2372
1934	2373
2427	2374
295	2375
1927	2376
4202	2377
5271	2378
2355	2379
3600	2380
2697	2381
132	2382
4584	2383
5058	2384
5192	2385
3036	2386
804	2387
1396	2388
5224	2389
1514	2390
2380	2391
1397	2392
47	2393
2272	2394
4511	2395
4483	2396
3256	2397
630	2398
2132	2399
3858	2400
3322	2401
4608	2402
843	2403
4949	2404
773	2405
315	2406
2905	2407
4080	2408
4390	2409
1903	2410
1297	2411
49	2412
5006	2413
4865	2414
4264	2415
2531	2416
810	2417
2326	2418
3717	2419
2569	2420
1022	2421
3247	2422
1030	2423
3156	2424
146	2425
344	2426
5195	2427
2602	2428
2558	2429
3229	2430
508	2431
716	2432
2608	2433
691	2434
4077	2435
883	2436
3575	2437
675	2438
1327	2439
2275	2440
4163	2441
131	2442
4555	2443
4119	2444
573	2445
127	2446
1221	2447
2733	2448
2564	2449
3535	2450
938	2451
4623	2452
860	2453
2115	2454
5165	2455
2825	2456
987	2457
933	2458
1366	2459
2926	2460
4045	2461
165	2462
173	2463
5207	2464
Bipolar_disorder	2465
3371	2466
1758	2467
316	2468
3120	2469
4738	2470
3390	2471
2094	2472
1364	2473
737	2474
4803	2475
2309	2476
1488	2477
2312	2478
4380	2479
1485	2480
2075	2481
499	2482
3400	2483
2620	2484
4075	2485
2940	2486
3708	2487
4489	2488
3907	2489
3119	2490
1467	2491
3111	2492
2630	2493
937	2494
3289	2495
2472	2496
1212	2497
4540	2498
248	2499
4144	2500
2987	2501
2594	2502
2768	2503
2522	2504
4307	2505
4274	2506
2459	2507
1729	2508
4395	2509
4898	2510
3394	2511
2201	2512
144	2513
893	2514
1328	2515
4219	2516
3803	2517
1150	2518
1064	2519
4375	2520
444	2521
3980	2522
1989	2523
3989	2524
3112	2525
755	2526
2579	2527
2615	2528
5219	2529
181	2530
2415	2531
3871	2532
2739	2533
3240	2534
3195	2535
4044	2536
4596	2537
4951	2538
544	2539
3756	2540
1964	2541
791	2542
2056	2543
3906	2544
622	2545
3786	2546
176	2547
1583	2548
415	2549
3633	2550
2257	2551
3965	2552
4473	2553
1142	2554
4502	2555
3246	2556
3072	2557
226	2558
1460	2559
2538	2560
3420	2561
3994	2562
1920	2563
286	2564
1395	2565
561	2566
2086	2567
4943	2568
4768	2569
